"Date","Demographic.Level","Not.at.all","Somewhat","Moderately","Very.much.so","Completely"
"5.2.24","Female Liberal Democrats",16,35,32,15,2
"5.2.24","Female Other",37,43,20,0,0
"5.2.24","Female SNP",22,42,29,7,0
"5.2.24","Male Brexit Party",43,6,46,0,5
"5.2.24","Male Conservatives",26,29,33,12,0
"5.2.24","Male Greens",30,37,20,8,5
"5.2.24","Male Labour",24,32,32,12,0
"5.2.24","Male Liberal Democrats",11,47,34,6,3
"5.2.24","Male Other",33,25,24,15,2
"5.2.24","Male SNP",21,22,44,13,0
"5.2.24","18-24 Asian",34,38,28,0,0
"5.2.24","18-24 Black",16,2,68,10,4
"5.2.24","18-24 Mixed",55,3,40,1,0
"5.2.24","18-24 Other",23,15,62,0,0
"5.2.24","18-24 White",19,51,21,9,0
"5.2.24","25-49 Asian",28,42,24,5,0
"5.2.24","25-49 Black",8,28,42,18,3
"5.2.24","25-49 Mixed",23,50,18,6,3
"5.2.24","25-49 Other",12,72,5,5,6
"5.2.24","25-49 White",25,35,30,9,1
"5.2.24","50-64 Asian",14,41,33,11,0
"5.2.24","50-64 Black",4,58,28,10,0
"5.2.24","50-64 Mixed",34,66,0,0,0
"5.2.24","50-64 Other",0,70,30,0,0
"5.2.24","50-64 White",27,28,32,12,0
"5.2.24","65+ Asian",30,25,35,9,0
"5.2.24","65+ Black",0,51,47,0,2
"5.2.24","65+ Mixed",0,0,100,0,0
"5.2.24","65+ Other",67,15,18,0,0
"5.2.24","65+ White",19,38,30,11,1
"5.2.24","18-24 Brexit Party",26,0,68,0,6
"5.2.24","18-24 Conservatives",23,34,36,6,0
"5.2.24","18-24 Greens",25,57,13,1,4
"5.2.24","18-24 Labour",26,50,21,3,0
"5.2.24","18-24 Liberal Democrats",18,39,26,18,0
"5.2.24","18-24 Other",21,73,0,0,6
"5.2.24","18-24 SNP",0,0,62,38,0
"5.2.24","25-49 Brexit Party",35,49,14,0,3
"5.2.24","25-49 Conservatives",23,34,34,9,1
"5.2.24","25-49 Greens",34,42,11,9,4
"5.2.24","25-49 Labour",25,37,28,10,1
"5.2.24","25-49 Liberal Democrats",17,45,30,8,0
"5.2.24","25-49 Other",50,18,23,6,3
"5.2.24","25-49 SNP",25,42,30,3,0
"5.2.24","50-64 Brexit Party",46,5,49,0,0
"5.2.24","50-64 Conservatives",27,31,30,11,0
"5.2.24","50-64 Greens",25,46,29,0,0
"5.2.24","50-64 Labour",26,30,31,13,0
"5.2.24","50-64 Liberal Democrats",9,38,37,14,2
"5.2.24","50-64 Other",30,18,22,30,0
"5.2.24","50-64 SNP",28,39,28,5,0
"5.2.24","65+ Brexit Party",21,37,35,0,6
"5.2.24","65+ Conservatives",23,36,32,9,0
"5.2.24","65+ Greens",25,27,47,0,0
"5.2.24","65+ Labour",12,29,46,13,0
"5.2.24","65+ Liberal Democrats",10,39,36,7,8
"5.2.24","65+ Other",25,45,29,0,0
"5.2.24","65+ SNP",26,24,42,8,0
"5.2.24","Asian Brexit Party",0,45,55,0,0
"5.2.24","Asian Conservatives",19,40,34,8,0
"5.2.24","Asian Greens",0,74,0,26,0
"5.2.24","Asian Labour",46,31,17,6,0
"5.2.24","Asian Liberal Democrats",0,63,37,0,0
"5.2.24","Asian Other",100,0,0,0,0
"5.2.24","Asian SNP",0,38,62,0,0
"5.2.24","Black Brexit Party",0,26,15,0,59
"5.2.24","Black Conservatives",0,34,60,7,0
"5.2.24","Black Greens",0,71,0,0,28
"5.2.24","Black Labour",17,27,45,11,0
"5.2.24","Black Liberal Democrats",0,63,17,20,0
"5.2.24","Black Other",0,70,0,0,30
"5.2.24","Black SNP",0,81,19,0,0
"5.2.24","Mixed Brexit Party",8,23,69,0,0
"5.2.24","Mixed Conservatives",7,14,79,0,0
"5.2.24","Mixed Greens",0,46,32,19,2
"5.2.24","Mixed Labour",42,23,28,4,3
"5.2.24","Mixed Liberal Democrats",0,20,80,0,0
"5.2.24","Mixed Other",43,0,57,0,0
"5.2.24","Mixed SNP",0,43,57,0,0
"5.2.24","Other Brexit Party",0,35,65,0,0
"5.2.24","Other Conservatives",69,31,0,0,0
"5.2.24","Other Greens",0,100,0,0,0
"5.2.24","Other Labour",10,16,63,5,6
"5.2.24","Other Liberal Democrats",0,100,0,0,0
"5.2.24","Other Ethnicity Other Party",88,0,12,0,0
"5.2.24","Other SNP",0,84,16,0,0
"5.2.24","White Brexit Party",41,26,32,0,0
"5.2.24","White Conservatives",25,35,30,11,1
"5.2.24","White Greens",36,36,26,1,1
"5.2.24","White Labour",21,39,29,11,0
"5.2.24","White Liberal Democrats",17,36,32,11,3
"5.2.24","White Other",27,35,25,12,0
"5.2.24","White SNP",27,25,35,12,0
"2.4.24","National",24,33,31,11,1
"2.4.24","Female",24,33,31,11,1
"2.4.24","Male",23,32,32,12,1
"2.4.24","18-24",24,33,31,11,1
"2.4.24","25-49",26,34,30,10,1
"2.4.24","50-64",21,32,34,13,1
"2.4.24","65+",22,32,32,12,1
"2.4.24","Asian",25,33,31,11,1
"2.4.24","Black",13,26,39,20,1
"2.4.24","Mixed",24,33,31,11,1
"2.4.24","Other",37,34,22,6,0
"2.4.24","White",23,33,32,11,1
"2.4.24","Brexit Party",40,34,20,6,0
"2.4.24","Conservatives",24,33,31,11,1
"2.4.24","Greens",20,32,34,13,1
"2.4.24","Labour",24,33,31,11,1
"2.4.24","Liberal Democrats",15,28,38,17,1
"2.4.24","Other",22,33,33,12,1
"2.4.24","SNP",31,35,26,8,0
"2.4.24","Female 18-24",27,34,29,10,1
"2.4.24","Female 25-49",26,34,30,10,1
"2.4.24","Female 50-64",23,33,32,11,1
"2.4.24","Female 65+",23,33,32,12,1
"2.4.24","Male 18-24",22,32,33,12,1
"2.4.24","Male 25-49",26,34,29,10,1
"2.4.24","Male 50-64",18,30,36,15,1
"2.4.24","Male 65+",22,32,33,12,1
"2.4.24","Female Asian",25,34,30,10,1
"2.4.24","Female Black",14,27,39,19,1
"2.4.24","Female Mixed",25,34,31,11,1
"2.4.24","Female Other",39,34,21,6,0
"2.4.24","Female White",24,33,31,11,1
"2.4.24","Male Asian",24,33,31,11,1
"2.4.24","Male Black",13,25,40,21,2
"2.4.24","Male Mixed",23,33,32,11,1
"2.4.24","Male Other",36,34,22,6,0
"2.4.24","Male White",23,33,32,12,1
"2.4.24","Female Brexit Party",42,34,19,5,0
"2.4.24","Female Conservatives",25,34,30,10,1
"2.4.24","Female Greens",21,32,33,13,1
"2.4.24","Female Labour",25,34,30,10,1
"2.4.24","Female Liberal Democrats",16,29,37,17,1
"2.4.24","Female Other",23,33,32,11,1
"2.4.24","Female SNP",32,35,25,8,0
"2.4.24","Male Brexit Party",39,34,21,6,0
"2.4.24","Male Conservatives",23,33,32,11,1
"2.4.24","Male Greens",19,31,35,14,1
"2.4.24","Male Labour",23,33,32,11,1
"2.4.24","Male Liberal Democrats",15,28,38,18,1
"2.4.24","Male Other",21,32,33,12,1
"2.4.24","Male SNP",30,34,27,8,1
"2.4.24","18-24 Asian",25,33,31,11,1
"2.4.24","18-24 Black",14,27,39,19,1
"2.4.24","18-24 Mixed",25,34,31,11,1
"2.4.24","18-24 Other",39,34,21,6,0
"2.4.24","18-24 White",24,33,31,11,1
"2.4.24","25-49 Asian",26,34,29,10,1
"2.4.24","25-49 Black",15,28,38,18,1
"2.4.24","25-49 Mixed",27,34,29,10,1
"2.4.24","25-49 Other",41,34,20,5,0
"2.4.24","25-49 White",26,34,30,10,1
"2.4.24","50-64 Asian",21,32,33,13,1
"2.4.24","50-64 Black",12,24,40,22,2
"2.4.24","50-64 Mixed",21,32,33,13,1
"2.4.24","50-64 Other",34,34,24,7,0
"2.4.24","50-64 White",21,32,34,13,1
"2.4.24","65+ Asian",23,33,32,12,1
"2.4.24","65+ Black",12,25,40,21,2
"2.4.24","65+ Mixed",23,33,32,12,1
"2.4.24","65+ Other",36,35,23,6,0
"2.4.24","65+ White",22,33,33,12,1
"2.4.24","18-24 Brexit Party",39,34,21,6,0
"2.4.24","18-24 Conservatives",25,34,30,10,1
"2.4.24","18-24 Greens",21,32,34,13,1
"2.4.24","18-24 Labour",25,34,30,10,1
"2.4.24","18-24 Liberal Democrats",16,29,37,17,1
"2.4.24","18-24 Other",23,33,32,11,1
"2.4.24","18-24 SNP",31,35,26,8,0
"2.4.24","25-49 Brexit Party",45,33,17,4,0
"2.4.24","25-49 Conservatives",27,34,28,9,1
"2.4.24","25-49 Greens",22,33,32,12,1
"2.4.24","25-49 Labour",26,34,29,10,1
"2.4.24","25-49 Liberal Democrats",17,30,37,15,1
"2.4.24","25-49 Other",26,34,30,10,1
"2.4.24","25-49 SNP",33,35,24,7,0
"2.4.24","50-64 Brexit Party",36,35,23,6,0
"2.4.24","50-64 Conservatives",22,32,33,12,1
"2.4.24","50-64 Greens",17,30,36,15,1
"2.4.24","50-64 Labour",21,32,34,13,1
"2.4.24","50-64 Liberal Democrats",13,26,39,20,1
"2.4.24","50-64 Other",19,31,35,14,1
"2.4.24","50-64 SNP",27,34,29,9,1
"2.4.24","65+ Brexit Party",39,34,21,6,0
"2.4.24","65+ Conservatives",23,33,32,11,1
"2.4.24","65+ Greens",19,31,35,14,1
"2.4.24","65+ Labour",22,33,33,12,1
"2.4.24","65+ Liberal Democrats",14,27,39,19,1
"2.4.24","65+ Other",21,32,33,12,1
"2.4.24","65+ SNP",28,34,28,9,1
"2.4.24","Asian Brexit Party",42,34,19,5,0
"2.4.24","Asian Conservatives",25,34,30,10,1
"2.4.24","Asian Greens",21,32,33,12,1
"2.4.24","Asian Labour",25,34,30,10,1
"2.4.24","Asian Liberal Democrats",16,29,37,16,1
"2.4.24","Asian Other",23,33,32,11,1
"2.4.24","Asian SNP",32,35,25,7,0
"2.4.24","Black Brexit Party",25,34,31,10,1
"2.4.24","Black Conservatives",13,27,39,19,1
"2.4.24","Black Greens",11,24,41,23,2
"2.4.24","Black Labour",14,27,39,19,1
"2.4.24","Black Liberal Democrats",8,19,41,29,2
"2.4.24","Black Other",12,25,40,21,2
"2.4.24","Black SNP",18,30,36,15,1
"2.4.24","Mixed Brexit Party",41,34,20,5,0
"2.4.24","Mixed Conservatives",24,34,31,10,1
"2.4.24","Mixed Greens",21,32,34,13,1
"2.4.24","Mixed Labour",25,34,30,10,1
"2.4.24","Mixed Liberal Democrats",15,29,38,17,1
"2.4.24","Mixed Other",23,33,32,11,1
"2.4.24","Mixed SNP",31,35,26,8,0
"2.4.24","Other Brexit Party",57,28,12,3,0
"2.4.24","Other Conservatives",38,35,21,6,0
"2.4.24","Other Greens",33,35,24,7,0
"2.4.24","Other Labour",39,34,21,6,0
"2.4.24","Other Liberal Democrats",26,34,30,10,1
"2.4.24","Other Other",36,35,23,6,0
"2.4.24","Other SNP",46,33,17,4,0
"2.4.24","White Brexit Party",40,34,20,5,0
"2.4.24","White Conservatives",24,34,31,11,1
"2.4.24","White Greens",20,32,34,13,1
"2.4.24","White Labour",24,34,31,10,1
"2.4.24","White Liberal Democrats",15,28,38,17,1
"2.4.24","White Other",22,33,33,12,1
"2.4.24","White SNP",31,35,26,8,0
"15.4.24","National",24,33,31,11,1
"15.4.24","Female",25,34,30,10,1
"15.4.24","Male",23,32,32,12,1
"15.4.24","18-24",26,34,29,10,1
"15.4.24","25-49",26,34,30,10,1
"15.4.24","50-64",24,33,31,11,1
"15.4.24","65+",20,32,34,13,1
"15.4.24","Asian",24,33,31,11,1
"15.4.24","Black",17,30,36,16,1
"15.4.24","Mixed",25,33,30,11,1
"15.4.24","Other",23,33,31,12,1
"15.4.24","White",24,33,31,11,1
"15.4.24","Brexit Party",50,31,15,4,0
"15.4.24","Conservatives",25,34,30,10,1
"15.4.24","Greens",19,31,35,14,1
"15.4.24","Labour",23,33,31,11,1
"15.4.24","Liberal Democrats",17,30,37,16,1
"15.4.24","Other",19,31,35,14,1
"15.4.24","SNP",24,34,31,11,1
"15.4.24","Female 18-24",25,34,30,11,1
"15.4.24","Female 25-49",27,34,29,10,1
"15.4.24","Female 50-64",27,34,29,10,1
"15.4.24","Female 65+",22,33,32,12,1
"15.4.24","Male 18-24",28,34,28,9,1
"15.4.24","Male 25-49",25,34,30,11,1
"15.4.24","Male 50-64",22,32,33,13,1
"15.4.24","Male 65+",19,31,35,15,1
"15.4.24","Female Asian",25,34,30,10,1
"15.4.24","Female Black",19,31,35,14,1
"15.4.24","Female Mixed",26,34,30,10,1
"15.4.24","Female Other",26,34,30,10,1
"15.4.24","Female White",25,34,30,10,1
"15.4.24","Male Asian",23,33,31,12,1
"15.4.24","Male Black",16,29,37,17,1
"15.4.24","Male Mixed",24,33,31,11,1
"15.4.24","Male Other",22,32,32,12,1
"15.4.24","Male White",23,33,32,12,1
"15.4.24","Female Brexit Party",53,30,14,3,0
"15.4.24","Female Conservatives",27,35,28,9,1
"15.4.24","Female Greens",20,32,34,13,1
"15.4.24","Female Labour",24,34,30,11,1
"15.4.24","Female Liberal Democrats",18,31,36,15,1
"15.4.24","Female Other",20,32,34,13,1
"15.4.24","Female SNP",26,34,30,10,1
"15.4.24","Male Brexit Party",48,32,16,4,0
"15.4.24","Male Conservatives",24,33,31,11,1
"15.4.24","Male Greens",18,31,36,15,1
"15.4.24","Male Labour",22,33,32,12,1
"15.4.24","Male Liberal Democrats",16,29,37,17,1
"15.4.24","Male Other",18,31,35,15,1
"15.4.24","Male SNP",23,33,32,12,1
"15.4.24","18-24 Asian",26,34,29,10,1
"15.4.24","18-24 Black",20,32,34,14,1
"15.4.24","18-24 Mixed",29,35,27,9,1
"15.4.24","18-24 Other",27,34,28,9,1
"15.4.24","18-24 White",27,34,29,10,1
"15.4.24","25-49 Asian",25,34,30,10,1
"15.4.24","25-49 Black",19,31,35,14,1
"15.4.24","25-49 Mixed",28,34,28,9,1
"15.4.24","25-49 Other",27,34,29,10,1
"15.4.24","25-49 White",26,34,29,10,1
"15.4.24","50-64 Asian",24,33,31,11,1
"15.4.24","50-64 Black",18,30,36,15,1
"15.4.24","50-64 Mixed",26,34,29,10,1
"15.4.24","50-64 Other",25,33,30,11,1
"15.4.24","50-64 White",25,33,31,11,1
"15.4.24","65+ Asian",20,31,34,14,1
"15.4.24","65+ Black",14,27,38,19,1
"15.4.24","65+ Mixed",22,32,32,12,1
"15.4.24","65+ Other",20,32,34,13,1
"15.4.24","65+ White",21,32,33,13,1
"15.4.24","18-24 Brexit Party",58,28,11,3,0
"15.4.24","18-24 Conservatives",31,35,26,8,0
"15.4.24","18-24 Greens",21,33,33,12,1
"15.4.24","18-24 Labour",26,34,30,10,1
"15.4.24","18-24 Liberal Democrats",19,32,34,13,1
"15.4.24","18-24 Other",23,34,31,11,1
"15.4.24","18-24 SNP",27,35,28,9,1
"15.4.24","25-49 Brexit Party",55,29,13,3,0
"15.4.24","25-49 Conservatives",29,35,27,8,0
"15.4.24","25-49 Greens",20,32,34,13,1
"15.4.24","25-49 Labour",25,34,30,10,1
"15.4.24","25-49 Liberal Democrats",18,31,35,14,1
"15.4.24","25-49 Other",22,33,33,12,1
"15.4.24","25-49 SNP",26,34,29,10,1
"15.4.24","50-64 Brexit Party",50,31,15,4,0
"15.4.24","50-64 Conservatives",26,34,29,10,1
"15.4.24","50-64 Greens",18,31,36,15,1
"15.4.24","50-64 Labour",22,33,32,12,1
"15.4.24","50-64 Liberal Democrats",16,30,37,16,1
"15.4.24","50-64 Other",18,31,35,15,1
"15.4.24","50-64 SNP",24,34,31,11,1
"15.4.24","65+ Brexit Party",45,33,18,5,0
"15.4.24","65+ Conservatives",22,33,33,12,1
"15.4.24","65+ Greens",15,28,38,18,1
"15.4.24","65+ Labour",18,31,36,15,1
"15.4.24","65+ Liberal Democrats",13,26,39,20,1
"15.4.24","65+ Other",16,29,37,17,1
"15.4.24","65+ SNP",19,31,35,14,1
"15.4.24","Asian Brexit Party",51,31,14,4,0
"15.4.24","Asian Conservatives",27,34,29,10,1
"15.4.24","Asian Greens",19,31,35,14,1
"15.4.24","Asian Labour",24,34,31,11,1
"15.4.24","Asian Liberal Democrats",17,30,36,15,1
"15.4.24","Asian Other",20,32,34,13,1
"15.4.24","Asian SNP",25,34,30,10,1
"15.4.24","Black Brexit Party",39,34,21,6,0
"15.4.24","Black Conservatives",18,30,36,15,1
"15.4.24","Black Greens",14,27,39,19,1
"15.4.24","Black Labour",17,30,36,16,1
"15.4.24","Black Liberal Democrats",12,24,40,22,2
"15.4.24","Black Other",13,26,39,20,1
"15.4.24","Black SNP",18,30,36,15,1
"15.4.24","Mixed Brexit Party",51,31,15,4,0
"15.4.24","Mixed Conservatives",26,34,29,10,1
"15.4.24","Mixed Greens",20,32,34,13,1
"15.4.24","Mixed Labour",25,34,30,11,1
"15.4.24","Mixed Liberal Democrats",17,30,36,16,1
"15.4.24","Mixed Other",20,32,34,14,1
"15.4.24","Mixed SNP",25,34,30,10,1
"15.4.24","Other Brexit Party",49,32,16,4,0
"15.4.24","Other Conservatives",24,34,31,11,1
"15.4.24","Other Greens",19,31,35,14,1
"15.4.24","Other Labour",24,33,31,11,1
"15.4.24","Other Liberal Democrats",16,29,37,17,1
"15.4.24","Other Other",18,31,35,15,1
"15.4.24","Other SNP",24,33,31,11,1
"15.4.24","White Brexit Party",51,31,15,4,0
"15.4.24","White Conservatives",26,34,29,10,1
"15.4.24","White Greens",19,31,35,14,1
"15.4.24","White Labour",24,34,31,11,1
"15.4.24","White Liberal Democrats",17,30,36,16,1
"15.4.24","White Other",19,31,35,14,1
"15.4.24","White SNP",25,34,30,10,1
"15.4.24","National",24,33,31,11,1
"15.4.24","Female",25,34,30,10,1
"15.4.24","Male",23,32,32,12,1
"15.4.24","18-24",26,34,29,10,1
"15.4.24","25-49",26,34,30,10,1
"15.4.24","50-64",24,33,31,11,1
"15.4.24","65+",20,32,34,13,1
"15.4.24","Asian",24,33,31,11,1
"15.4.24","Black",17,30,36,16,1
"15.4.24","Mixed",25,33,30,11,1
"15.4.24","Other",23,33,31,12,1
"15.4.24","White",24,33,31,11,1
"15.4.24","Brexit Party",50,31,15,4,0
"15.4.24","Conservatives",25,34,30,10,1
"15.4.24","Greens",19,31,35,14,1
"15.4.24","Labour",23,33,31,11,1
"15.4.24","Liberal Democrats",17,30,37,16,1
"15.4.24","Other",19,31,35,14,1
"15.4.24","SNP",24,34,31,11,1
"15.4.24","Female 18-24",25,34,30,11,1
"15.4.24","Female 25-49",27,34,29,10,1
"15.4.24","Female 50-64",27,34,29,10,1
"15.4.24","Female 65+",22,33,32,12,1
"15.4.24","Male 18-24",28,34,28,9,1
"15.4.24","Male 25-49",25,34,30,11,1
"15.4.24","Male 50-64",22,32,33,13,1
"15.4.24","Male 65+",19,31,35,15,1
"15.4.24","Female Asian",25,34,30,10,1
"15.4.24","Female Black",19,31,35,14,1
"15.4.24","Female Mixed",26,34,30,10,1
"15.4.24","Female Other",26,34,30,10,1
"15.4.24","Female White",25,34,30,10,1
"15.4.24","Male Asian",23,33,31,12,1
"15.4.24","Male Black",16,29,37,17,1
"15.4.24","Male Mixed",24,33,31,11,1
"15.4.24","Male Other",22,32,32,12,1
"15.4.24","Male White",23,33,32,12,1
"15.4.24","Female Brexit Party",53,30,14,3,0
"15.4.24","Female Conservatives",27,35,28,9,1
"15.4.24","Female Greens",20,32,34,13,1
"15.4.24","Female Labour",24,34,30,11,1
"15.4.24","Female Liberal Democrats",18,31,36,15,1
"15.4.24","Female Other",20,32,34,13,1
"15.4.24","Female SNP",26,34,30,10,1
"15.4.24","Male Brexit Party",48,32,16,4,0
"15.4.24","Male Conservatives",24,33,31,11,1
"15.4.24","Male Greens",18,31,36,15,1
"15.4.24","Male Labour",22,33,32,12,1
"15.4.24","Male Liberal Democrats",16,29,37,17,1
"15.4.24","Male Other",18,31,35,15,1
"15.4.24","Male SNP",23,33,32,12,1
"15.4.24","18-24 Asian",26,34,29,10,1
"15.4.24","18-24 Black",20,32,34,14,1
"15.4.24","18-24 Mixed",29,35,27,9,1
"15.4.24","18-24 Other",27,34,28,9,1
"15.4.24","18-24 White",27,34,29,10,1
"15.4.24","25-49 Asian",25,34,30,10,1
"15.4.24","25-49 Black",19,31,35,14,1
"15.4.24","25-49 Mixed",28,34,28,9,1
"15.4.24","25-49 Other",27,34,29,10,1
"15.4.24","25-49 White",26,34,29,10,1
"15.4.24","50-64 Asian",24,33,31,11,1
"15.4.24","50-64 Black",18,30,36,15,1
"15.4.24","50-64 Mixed",26,34,29,10,1
"15.4.24","50-64 Other",25,33,30,11,1
"15.4.24","50-64 White",25,33,31,11,1
"15.4.24","65+ Asian",20,31,34,14,1
"15.4.24","65+ Black",14,27,38,19,1
"15.4.24","65+ Mixed",22,32,32,12,1
"15.4.24","65+ Other",20,32,34,13,1
"15.4.24","65+ White",21,32,33,13,1
"15.4.24","18-24 Brexit Party",58,28,11,3,0
"15.4.24","18-24 Conservatives",31,35,26,8,0
"15.4.24","18-24 Greens",21,33,33,12,1
"15.4.24","18-24 Labour",26,34,30,10,1
"15.4.24","18-24 Liberal Democrats",19,32,34,13,1
"15.4.24","18-24 Other",23,34,31,11,1
"15.4.24","18-24 SNP",27,35,28,9,1
"15.4.24","25-49 Brexit Party",55,29,13,3,0
"15.4.24","25-49 Conservatives",29,35,27,8,0
"15.4.24","25-49 Greens",20,32,34,13,1
"15.4.24","25-49 Labour",25,34,30,10,1
"15.4.24","25-49 Liberal Democrats",18,31,35,14,1
"15.4.24","25-49 Other",22,33,33,12,1
"15.4.24","25-49 SNP",26,34,29,10,1
"15.4.24","50-64 Brexit Party",50,31,15,4,0
"15.4.24","50-64 Conservatives",26,34,29,10,1
"15.4.24","50-64 Greens",18,31,36,15,1
"15.4.24","50-64 Labour",22,33,32,12,1
"15.4.24","50-64 Liberal Democrats",16,30,37,16,1
"15.4.24","50-64 Other",18,31,35,15,1
"15.4.24","50-64 SNP",24,34,31,11,1
"15.4.24","65+ Brexit Party",45,33,18,5,0
"15.4.24","65+ Conservatives",22,33,33,12,1
"15.4.24","65+ Greens",15,28,38,18,1
"15.4.24","65+ Labour",18,31,36,15,1
"15.4.24","65+ Liberal Democrats",13,26,39,20,1
"15.4.24","65+ Other",16,29,37,17,1
"15.4.24","65+ SNP",19,31,35,14,1
"15.4.24","Asian Brexit Party",51,31,14,4,0
"15.4.24","Asian Conservatives",27,34,29,10,1
"15.4.24","Asian Greens",19,31,35,14,1
"15.4.24","Asian Labour",24,34,31,11,1
"15.4.24","Asian Liberal Democrats",17,30,36,15,1
"15.4.24","Asian Other",20,32,34,13,1
"15.4.24","Asian SNP",25,34,30,10,1
"15.4.24","Black Brexit Party",39,34,21,6,0
"15.4.24","Black Conservatives",18,30,36,15,1
"15.4.24","Black Greens",14,27,39,19,1
"15.4.24","Black Labour",17,30,36,16,1
"15.4.24","Black Liberal Democrats",12,24,40,22,2
"15.4.24","Black Other",13,26,39,20,1
"15.4.24","Black SNP",18,30,36,15,1
"15.4.24","Mixed Brexit Party",51,31,15,4,0
"15.4.24","Mixed Conservatives",26,34,29,10,1
"15.4.24","Mixed Greens",20,32,34,13,1
"15.4.24","Mixed Labour",25,34,30,11,1
"15.4.24","Mixed Liberal Democrats",17,30,36,16,1
"15.4.24","Mixed Other",20,32,34,14,1
"15.4.24","Mixed SNP",25,34,30,10,1
"15.4.24","Other Brexit Party",49,32,16,4,0
"15.4.24","Other Conservatives",24,34,31,11,1
"15.4.24","Other Greens",19,31,35,14,1
"15.4.24","Other Labour",24,33,31,11,1
"15.4.24","Other Liberal Democrats",16,29,37,17,1
"15.4.24","Other Other",18,31,35,15,1
"15.4.24","Other SNP",24,33,31,11,1
"15.4.24","White Brexit Party",51,31,15,4,0
"15.4.24","White Conservatives",26,34,29,10,1
"15.4.24","White Greens",19,31,35,14,1
"15.4.24","White Labour",24,34,31,11,1
"15.4.24","White Liberal Democrats",17,30,36,16,1
"15.4.24","White Other",19,31,35,14,1
"15.4.24","White SNP",25,34,30,10,1
"29.4.24","National",23,34,31,11,1
"29.4.24","Female",25,35,30,10,1
"29.4.24","Male",21,33,33,12,1
"29.4.24","18-24",21,34,32,12,1
"29.4.24","25-49",24,35,30,11,1
"29.4.24","50-64",23,35,31,11,1
"29.4.24","65+",22,34,32,12,1
"29.4.24","Asian",23,35,31,11,1
"29.4.24","Black",20,33,33,13,1
"29.4.24","Mixed",21,34,32,12,1
"29.4.24","Other",29,36,27,8,0
"29.4.24","White",23,34,31,11,1
"29.4.24","Brexit Party",63,26,9,2,0
"29.4.24","Conservatives",23,35,30,10,1
"29.4.24","Greens",24,36,30,10,0
"29.4.24","Labour",22,35,31,11,1
"29.4.24","Liberal Democrats",14,29,38,18,1
"29.4.24","Other",24,36,30,10,1
"29.4.24","SNP",28,36,27,9,0
"29.4.24","Female 18-24",18,33,34,13,1
"29.4.24","Female 25-49",26,36,29,10,0
"29.4.24","Female 50-64",25,35,30,10,1
"29.4.24","Female 65+",26,36,29,10,0
"29.4.24","Male 18-24",24,35,30,10,1
"29.4.24","Male 25-49",22,34,32,12,1
"29.4.24","Male 50-64",22,34,32,12,1
"29.4.24","Male 65+",18,32,35,14,1
"29.4.24","Female Asian",24,35,30,10,1
"29.4.24","Female Black",22,35,31,11,1
"29.4.24","Female Mixed",24,35,30,11,1
"29.4.24","Female Other",33,36,24,7,0
"29.4.24","Female White",25,35,30,10,1
"29.4.24","Male Asian",22,34,32,12,1
"29.4.24","Male Black",19,32,35,14,1
"29.4.24","Male Mixed",19,32,34,14,1
"29.4.24","Male Other",27,35,28,9,0
"29.4.24","Male White",21,33,33,12,1
"29.4.24","Female Brexit Party",67,23,8,2,0
"29.4.24","Female Conservatives",26,36,28,9,0
"29.4.24","Female Greens",26,36,29,9,0
"29.4.24","Female Labour",23,35,30,10,1
"29.4.24","Female Liberal Democrats",15,31,37,16,1
"29.4.24","Female Other",27,36,28,9,0
"29.4.24","Female SNP",30,37,26,8,0
"29.4.24","Male Brexit Party",61,27,10,2,0
"29.4.24","Male Conservatives",21,34,32,12,1
"29.4.24","Male Greens",22,35,31,11,1
"29.4.24","Male Labour",20,34,33,12,1
"29.4.24","Male Liberal Democrats",13,28,39,19,1
"29.4.24","Male Other",22,35,31,11,1
"29.4.24","Male SNP",25,36,29,9,0
"29.4.24","18-24 Asian",21,34,32,12,1
"29.4.24","18-24 Black",20,33,34,13,1
"29.4.24","18-24 Mixed",21,34,33,12,1
"29.4.24","18-24 Other",29,36,26,8,0
"29.4.24","18-24 White",21,34,32,12,1
"29.4.24","25-49 Asian",23,35,30,11,1
"29.4.24","25-49 Black",22,34,32,12,1
"29.4.24","25-49 Mixed",23,35,31,11,1
"29.4.24","25-49 Other",31,36,25,7,0
"29.4.24","25-49 White",23,35,30,11,1
"29.4.24","50-64 Asian",23,34,31,11,1
"29.4.24","50-64 Black",22,34,32,12,1
"29.4.24","50-64 Mixed",22,34,31,11,1
"29.4.24","50-64 Other",31,36,25,8,0
"29.4.24","50-64 White",23,35,31,11,1
"29.4.24","65+ Asian",22,34,32,12,1
"29.4.24","65+ Black",18,32,35,14,1
"29.4.24","65+ Mixed",21,33,33,13,1
"29.4.24","65+ Other",27,35,28,9,0
"29.4.24","65+ White",22,34,32,12,1
"29.4.24","18-24 Brexit Party",66,24,8,2,0
"29.4.24","18-24 Conservatives",24,36,30,10,1
"29.4.24","18-24 Greens",23,35,31,11,1
"29.4.24","18-24 Labour",20,34,33,12,1
"29.4.24","18-24 Liberal Democrats",13,29,39,18,1
"29.4.24","18-24 Other",24,36,30,10,0
"29.4.24","18-24 SNP",27,36,28,9,0
"29.4.24","25-49 Brexit Party",65,25,8,2,0
"29.4.24","25-49 Conservatives",25,36,29,9,0
"29.4.24","25-49 Greens",25,36,29,10,0
"29.4.24","25-49 Labour",23,35,31,10,1
