"Date","Demographic.Level","Not.at.all","Somewhat","Moderately","Very.much.so","Completely"
"5.2.24","Female Liberal Democrats",28,42,25,2,3
"5.2.24","Female Other",49,31,19,0,1
"5.2.24","Female SNP",23,36,36,2,3
"5.2.24","Male Brexit Party",23,26,49,0,2
"5.2.24","Male Conservatives",26,38,28,9,0
"5.2.24","Male Greens",22,48,26,1,3
"5.2.24","Male Labour",30,38,26,6,1
"5.2.24","Male Liberal Democrats",27,36,22,11,3
"5.2.24","Male Other",22,43,26,8,0
"5.2.24","Male SNP",28,41,27,2,2
"5.2.24","18-24 Asian",13,49,31,7,0
"5.2.24","18-24 Black",0,25,39,35,0
"5.2.24","18-24 Mixed",47,2,50,2,0
"5.2.24","18-24 Other",0,23,77,0,0
"5.2.24","18-24 White",31,35,27,7,0
"5.2.24","25-49 Asian",23,40,21,16,0
"5.2.24","25-49 Black",0,30,25,24,21
"5.2.24","25-49 Mixed",43,24,30,3,0
"5.2.24","25-49 Other",0,49,50,1,0
"5.2.24","25-49 White",26,36,28,8,1
"5.2.24","50-64 Asian",17,54,15,12,2
"5.2.24","50-64 Black",10,39,9,28,14
"5.2.24","50-64 Mixed",94,6,0,0,0
"5.2.24","50-64 Other",0,100,0,0,0
"5.2.24","50-64 White",36,39,21,3,1
"5.2.24","65+ Asian",52,14,33,0,0
"5.2.24","65+ Black",0,83,17,0,0
"5.2.24","65+ Mixed",64,36,0,0,0
"5.2.24","65+ Other",1,19,80,0,0
"5.2.24","65+ White",28,39,29,3,0
"5.2.24","18-24 Brexit Party",6,23,71,0,0
"5.2.24","18-24 Conservatives",22,27,27,24,0
"5.2.24","18-24 Greens",13,33,48,5,0
"5.2.24","18-24 Labour",31,37,28,4,0
"5.2.24","18-24 Liberal Democrats",36,27,27,10,0
"5.2.24","18-24 Other",5,91,0,4,0
"5.2.24","18-24 SNP",0,29,71,0,0
"5.2.24","25-49 Brexit Party",0,45,50,0,4
"5.2.24","25-49 Conservatives",23,33,30,14,0
"5.2.24","25-49 Greens",22,38,22,16,2
"5.2.24","25-49 Labour",26,39,28,7,0
"5.2.24","25-49 Liberal Democrats",21,40,26,5,8
"5.2.24","25-49 Other",49,20,17,12,2
"5.2.24","25-49 SNP",35,34,23,4,4
"5.2.24","50-64 Brexit Party",52,30,11,0,7
"5.2.24","50-64 Conservatives",29,44,20,7,0
"5.2.24","50-64 Greens",33,39,18,7,4
"5.2.24","50-64 Labour",39,36,21,2,2
"5.2.24","50-64 Liberal Democrats",41,39,15,5,0
"5.2.24","50-64 Other",33,33,31,3,0
"5.2.24","50-64 SNP",31,48,17,0,4
"5.2.24","65+ Brexit Party",13,36,51,0,0
"5.2.24","65+ Conservatives",30,38,31,1,0
"5.2.24","65+ Greens",0,88,12,0,0
"5.2.24","65+ Labour",28,41,24,5,1
"5.2.24","65+ Liberal Democrats",24,41,26,9,0
"5.2.24","65+ Other",21,48,30,0,0
"5.2.24","65+ SNP",17,48,35,0,0
"5.2.24","Asian Brexit Party",0,100,0,0,0
"5.2.24","Asian Conservatives",25,30,32,13,0
"5.2.24","Asian Greens",0,62,0,38,0
"5.2.24","Asian Labour",22,44,25,8,1
"5.2.24","Asian Liberal Democrats",35,44,0,21,0
"5.2.24","Asian Other",66,17,0,17,0
"5.2.24","Asian SNP",0,69,31,0,0
"5.2.24","Black Brexit Party",0,54,0,0,46
"5.2.24","Black Conservatives",0,77,0,23,0
"5.2.24","Black Greens",0,30,0,31,39
"5.2.24","Black Labour",5,29,50,13,2
"5.2.24","Black Liberal Democrats",0,28,28,7,36
"5.2.24","Black Other",5,46,1,38,10
"5.2.24","Black SNP",0,0,45,0,55
"5.2.24","Mixed Brexit Party",20,80,0,0,0
"5.2.24","Mixed Conservatives",90,0,10,0,0
"5.2.24","Mixed Greens",4,52,0,44,0
"5.2.24","Mixed Labour",32,36,31,0,0
"5.2.24","Mixed Liberal Democrats",33,67,0,0,0
"5.2.24","Mixed Other",45,55,0,0,0
"5.2.24","Mixed SNP",1,76,23,0,0
"5.2.24","Other Brexit Party",0,100,0,0,0
"5.2.24","Other Conservatives",0,11,89,0,0
"5.2.24","Other Greens",0,81,0,19,0
"5.2.24","Other Labour",0,37,63,0,0
"5.2.24","Other Liberal Democrats",0,100,0,0,0
"5.2.24","Other Ethnicity Other Party",15,85,0,0,0
"5.2.24","Other SNP",0,100,0,0,0
"5.2.24","White Brexit Party",27,24,48,0,1
"5.2.24","White Conservatives",27,39,27,7,0
"5.2.24","White Greens",25,43,30,3,0
"5.2.24","White Labour",33,38,23,5,1
"5.2.24","White Liberal Democrats",30,35,28,6,2
"5.2.24","White Other",31,37,29,2,0
"5.2.24","White SNP",32,33,32,2,0
"2.4.24","National",29,39,25,6,1
"2.4.24","Female",30,39,24,6,1
"2.4.24","Male",29,38,25,6,1
"2.4.24","18-24",30,38,24,6,1
"2.4.24","25-49",27,39,26,6,1
"2.4.24","50-64",32,39,23,5,1
"2.4.24","65+",30,38,25,6,1
"2.4.24","Asian",29,39,25,6,1
"2.4.24","Black",13,31,39,14,3
"2.4.24","Mixed",45,36,15,3,1
"2.4.24","Other",38,38,19,4,1
"2.4.24","White",29,39,25,6,1
"2.4.24","Brexit Party",39,38,19,4,1
"2.4.24","Conservatives",26,38,27,7,1
"2.4.24","Greens",45,36,16,3,1
"2.4.24","Labour",32,39,23,5,1
"2.4.24","Liberal Democrats",29,39,25,6,1
"2.4.24","Other",31,39,23,5,1
"2.4.24","SNP",35,39,21,5,1
"2.4.24","Female 18-24",35,38,21,5,1
"2.4.24","Female 25-49",29,39,25,6,1
"2.4.24","Female 50-64",32,39,23,5,1
"2.4.24","Female 65+",29,39,25,6,1
"2.4.24","Male 18-24",26,38,28,7,2
"2.4.24","Male 25-49",26,38,28,7,1
"2.4.24","Male 50-64",33,39,23,5,1
"2.4.24","Male 65+",30,38,24,6,1
"2.4.24","Female Asian",30,39,24,5,1
"2.4.24","Female Black",14,32,38,13,3
"2.4.24","Female Mixed",45,36,15,3,1
"2.4.24","Female Other",39,38,19,4,1
"2.4.24","Female White",30,39,24,5,1
"2.4.24","Male Asian",27,39,26,6,1
"2.4.24","Male Black",13,31,39,14,3
"2.4.24","Male Mixed",44,36,16,3,1
"2.4.24","Male Other",37,38,19,4,1
"2.4.24","Male White",29,39,25,6,1
"2.4.24","Female Brexit Party",39,38,18,4,1
"2.4.24","Female Conservatives",26,39,27,7,1
"2.4.24","Female Greens",46,36,15,3,1
"2.4.24","Female Labour",34,39,22,5,1
"2.4.24","Female Liberal Democrats",29,39,25,6,1
"2.4.24","Female Other",32,39,23,5,1
"2.4.24","Female SNP",36,39,20,4,1
"2.4.24","Male Brexit Party",38,38,19,4,1
"2.4.24","Male Conservatives",25,38,28,7,2
"2.4.24","Male Greens",43,36,16,3,1
"2.4.24","Male Labour",31,39,24,5,1
"2.4.24","Male Liberal Democrats",28,39,26,6,1
"2.4.24","Male Other",31,39,24,6,1
"2.4.24","Male SNP",33,39,22,5,1
"2.4.24","18-24 Asian",30,39,25,6,1
"2.4.24","18-24 Black",13,31,38,14,3
"2.4.24","18-24 Mixed",45,36,15,3,1
"2.4.24","18-24 Other",39,38,19,4,1
"2.4.24","18-24 White",30,39,24,6,1
"2.4.24","25-49 Asian",27,39,26,6,1
"2.4.24","25-49 Black",12,30,40,15,4
"2.4.24","25-49 Mixed",43,37,16,3,1
"2.4.24","25-49 Other",36,39,20,4,1
"2.4.24","25-49 White",27,39,26,6,1
"2.4.24","50-64 Asian",33,39,22,5,1
"2.4.24","50-64 Black",15,33,37,12,3
"2.4.24","50-64 Mixed",49,35,13,3,1
"2.4.24","50-64 Other",42,37,17,3,1
"2.4.24","50-64 White",33,39,22,5,1
"2.4.24","65+ Asian",29,39,25,6,1
"2.4.24","65+ Black",13,31,39,14,3
"2.4.24","65+ Mixed",45,36,15,3,1
"2.4.24","65+ Other",38,38,19,4,1
"2.4.24","65+ White",29,39,25,6,1
"2.4.24","18-24 Brexit Party",32,39,23,5,1
"2.4.24","18-24 Conservatives",23,37,30,8,2
"2.4.24","18-24 Greens",44,36,16,3,1
"2.4.24","18-24 Labour",32,39,23,5,1
"2.4.24","18-24 Liberal Democrats",27,38,26,7,1
"2.4.24","18-24 Other",28,39,26,6,1
"2.4.24","18-24 SNP",33,39,22,5,1
"2.4.24","25-49 Brexit Party",34,39,21,5,1
"2.4.24","25-49 Conservatives",22,38,30,8,2
"2.4.24","25-49 Greens",42,37,17,3,1
"2.4.24","25-49 Labour",30,39,24,6,1
"2.4.24","25-49 Liberal Democrats",26,39,27,7,1
"2.4.24","25-49 Other",27,39,26,6,1
"2.4.24","25-49 SNP",32,39,23,5,1
"2.4.24","50-64 Brexit Party",42,37,17,3,1
"2.4.24","50-64 Conservatives",28,39,25,6,1
"2.4.24","50-64 Greens",49,34,13,3,1
"2.4.24","50-64 Labour",37,39,20,4,1
"2.4.24","50-64 Liberal Democrats",32,39,23,5,1
"2.4.24","50-64 Other",35,39,21,4,1
"2.4.24","50-64 SNP",39,38,18,4,1
"2.4.24","65+ Brexit Party",40,37,18,4,1
"2.4.24","65+ Conservatives",27,39,27,7,1
"2.4.24","65+ Greens",47,35,15,3,1
"2.4.24","65+ Labour",35,39,21,5,1
"2.4.24","65+ Liberal Democrats",31,39,24,6,1
"2.4.24","65+ Other",33,39,22,5,1
"2.4.24","65+ SNP",38,38,19,4,1
"2.4.24","Asian Brexit Party",37,39,19,4,1
"2.4.24","Asian Conservatives",24,39,28,7,2
"2.4.24","Asian Greens",44,37,16,3,1
"2.4.24","Asian Labour",31,39,23,5,1
"2.4.24","Asian Liberal Democrats",27,39,26,6,1
"2.4.24","Asian Other",30,39,24,5,1
"2.4.24","Asian SNP",33,39,22,5,1
"2.4.24","Black Brexit Party",19,36,34,9,2
"2.4.24","Black Conservatives",11,29,41,16,4
"2.4.24","Black Greens",23,38,30,8,2
"2.4.24","Black Labour",15,33,37,12,3
"2.4.24","Black Liberal Democrats",13,31,39,14,3
"2.4.24","Black Other",14,32,38,13,3
"2.4.24","Black SNP",16,34,36,11,3
"2.4.24","Mixed Brexit Party",56,31,11,2,0
"2.4.24","Mixed Conservatives",41,38,17,3,1
"2.4.24","Mixed Greens",62,28,9,2,0
"2.4.24","Mixed Labour",49,35,13,3,1
"2.4.24","Mixed Liberal Democrats",44,37,16,3,1
"2.4.24","Mixed Other",47,35,14,3,1
"2.4.24","Mixed SNP",51,34,12,2,0
"2.4.24","Other Brexit Party",49,35,13,3,1
"2.4.24","Other Conservatives",34,39,21,4,1
"2.4.24","Other Greens",55,32,11,2,0
"2.4.24","Other Labour",42,38,17,3,1
"2.4.24","Other Liberal Democrats",37,39,19,4,1
"2.4.24","Other Other",40,38,17,3,1
"2.4.24","Other SNP",44,37,15,3,1
"2.4.24","White Brexit Party",39,38,18,4,1
"2.4.24","White Conservatives",26,39,27,7,1
"2.4.24","White Greens",45,36,15,3,1
"2.4.24","White Labour",32,39,22,5,1
"2.4.24","White Liberal Democrats",29,39,25,6,1
"2.4.24","White Other",31,39,23,5,1
"2.4.24","White SNP",35,39,21,4,1
"15.4.24","National",28,39,27,6,1
"15.4.24","Female",30,39,24,5,1
"15.4.24","Male",25,38,29,7,1
"15.4.24","18-24",27,39,27,6,1
"15.4.24","25-49",26,39,28,7,1
"15.4.24","50-64",32,39,23,5,1
"15.4.24","65+",26,39,28,6,1
"15.4.24","Asian",21,38,32,8,1
"15.4.24","Black",16,34,38,11,2
"15.4.24","Mixed",32,39,23,5,1
"15.4.24","Other",30,39,24,5,1
"15.4.24","White",29,39,26,6,1
"15.4.24","Brexit Party",34,39,22,5,1
"15.4.24","Conservatives",24,38,30,7,1
"15.4.24","Greens",34,39,22,4,1
"15.4.24","Labour",29,39,25,6,1
"15.4.24","Liberal Democrats",35,39,21,4,1
"15.4.24","Other",26,39,28,6,1
"15.4.24","SNP",34,39,22,4,1
"15.4.24","Female 18-24",27,39,27,6,1
"15.4.24","Female 25-49",30,39,25,5,1
"15.4.24","Female 50-64",33,39,22,5,1
"15.4.24","Female 65+",30,39,25,5,1
"15.4.24","Male 18-24",27,39,27,6,1
"15.4.24","Male 25-49",22,38,31,8,1
"15.4.24","Male 50-64",31,39,24,5,1
"15.4.24","Male 65+",23,38,30,8,1
"15.4.24","Female Asian",24,39,30,7,1
"15.4.24","Female Black",18,36,35,10,1
"15.4.24","Female Mixed",35,39,21,4,1
"15.4.24","Female Other",34,39,21,4,1
"15.4.24","Female White",31,40,23,5,1
"15.4.24","Male Asian",19,36,34,9,1
"15.4.24","Male Black",14,32,39,13,2
"15.4.24","Male Mixed",29,39,25,5,1
"15.4.24","Male Other",28,39,26,6,1
"15.4.24","Male White",26,39,28,6,1
"15.4.24","Female Brexit Party",38,39,19,4,0
"15.4.24","Female Conservatives",26,39,27,6,1
"15.4.24","Female Greens",37,39,20,4,1
"15.4.24","Female Labour",31,40,23,5,1
"15.4.24","Female Liberal Democrats",38,39,19,4,0
"15.4.24","Female Other",29,40,25,5,1
"15.4.24","Female SNP",37,39,20,4,0
"15.4.24","Male Brexit Party",31,39,24,5,1
"15.4.24","Male Conservatives",21,38,32,8,1
"15.4.24","Male Greens",31,39,24,5,1
"15.4.24","Male Labour",26,39,28,6,1
"15.4.24","Male Liberal Democrats",31,39,24,5,1
"15.4.24","Male Other",24,39,29,7,1
"15.4.24","Male SNP",31,39,24,5,1
"15.4.24","18-24 Asian",21,38,32,8,1
"15.4.24","18-24 Black",16,35,37,11,2
"15.4.24","18-24 Mixed",33,40,22,4,1
"15.4.24","18-24 Other",32,40,23,5,1
"15.4.24","18-24 White",29,40,25,5,1
"15.4.24","25-49 Asian",20,37,33,9,1
"15.4.24","25-49 Black",15,34,38,12,2
"15.4.24","25-49 Mixed",32,39,24,5,1
"15.4.24","25-49 Other",30,39,24,5,1
"15.4.24","25-49 White",27,39,27,6,1
"15.4.24","50-64 Asian",25,39,28,7,1
"15.4.24","50-64 Black",19,37,34,9,1
"15.4.24","50-64 Mixed",38,39,19,4,0
"15.4.24","50-64 Other",37,39,20,4,1
"15.4.24","50-64 White",33,39,22,5,1
"15.4.24","65+ Asian",20,37,33,9,1
"15.4.24","65+ Black",14,32,39,13,2
"15.4.24","65+ Mixed",31,39,24,5,1
"15.4.24","65+ Other",28,39,26,6,1
"15.4.24","65+ White",27,39,27,6,1
"15.4.24","18-24 Brexit Party",32,40,23,5,1
"15.4.24","18-24 Conservatives",22,38,31,8,1
"15.4.24","18-24 Greens",32,40,23,5,1
"15.4.24","18-24 Labour",28,40,26,6,1
"15.4.24","18-24 Liberal Democrats",33,40,22,5,1
"15.4.24","18-24 Other",25,39,29,7,1
"15.4.24","18-24 SNP",33,40,23,5,1
"15.4.24","25-49 Brexit Party",29,39,25,5,1
"15.4.24","25-49 Conservatives",21,37,32,8,1
"15.4.24","25-49 Greens",31,39,24,5,1
"15.4.24","25-49 Labour",27,39,27,6,1
"15.4.24","25-49 Liberal Democrats",32,39,23,5,1
"15.4.24","25-49 Other",23,38,31,8,1
"15.4.24","25-49 SNP",32,39,23,5,1
"15.4.24","50-64 Brexit Party",38,39,19,4,0
"15.4.24","50-64 Conservatives",28,40,26,6,1
"15.4.24","50-64 Greens",39,38,18,3,0
"15.4.24","50-64 Labour",35,39,21,4,1
"15.4.24","50-64 Liberal Democrats",40,38,18,3,0
"15.4.24","50-64 Other",30,40,24,5,1
"15.4.24","50-64 SNP",40,38,18,3,0
"15.4.24","65+ Brexit Party",33,39,23,5,1
"15.4.24","65+ Conservatives",23,38,30,7,1
"15.4.24","65+ Greens",35,39,21,4,1
"15.4.24","65+ Labour",30,39,25,5,1
"15.4.24","65+ Liberal Democrats",35,39,21,4,1
"15.4.24","65+ Other",26,39,27,6,1
"15.4.24","65+ SNP",34,39,22,4,1
"15.4.24","Asian Brexit Party",26,39,28,6,1
"15.4.24","Asian Conservatives",18,36,35,10,1
"15.4.24","Asian Greens",26,39,27,6,1
"15.4.24","Asian Labour",22,38,31,8,1
"15.4.24","Asian Liberal Democrats",27,39,27,6,1
"15.4.24","Asian Other",19,37,34,9,1
"15.4.24","Asian SNP",26,39,27,6,1
"15.4.24","Black Brexit Party",19,37,34,9,1
"15.4.24","Black Conservatives",13,31,41,13,2
"15.4.24","Black Greens",20,38,33,8,1
"15.4.24","Black Labour",17,35,36,10,1
"15.4.24","Black Liberal Democrats",20,38,33,8,1
"15.4.24","Black Other",14,33,39,12,2
"15.4.24","Black SNP",20,37,33,8,1
"15.4.24","Mixed Brexit Party",38,39,19,4,0
"15.4.24","Mixed Conservatives",28,40,26,6,1
"15.4.24","Mixed Greens",40,38,18,3,0
"15.4.24","Mixed Labour",34,40,21,4,1
"15.4.24","Mixed Liberal Democrats",40,38,18,3,0
"15.4.24","Mixed Other",31,40,24,5,1
"15.4.24","Mixed SNP",39,38,18,3,0
"15.4.24","Other Brexit Party",36,39,20,4,1
"15.4.24","Other Conservatives",26,39,28,6,1
"15.4.24","Other Greens",38,39,19,4,0
"15.4.24","Other Labour",33,40,22,5,1
"15.4.24","Other Liberal Democrats",38,39,19,4,0
"15.4.24","Other Other",29,40,25,5,1
"15.4.24","Other SNP",38,39,19,4,0
"15.4.24","White Brexit Party",35,39,21,4,1
"15.4.24","White Conservatives",25,39,29,7,1
"15.4.24","White Greens",35,39,21,4,1
"15.4.24","White Labour",30,40,24,5,1
"15.4.24","White Liberal Democrats",36,39,20,4,1
"15.4.24","White Other",27,39,27,6,1
"15.4.24","White SNP",35,39,21,4,1
"15.4.24","National",28,39,27,6,1
"15.4.24","Female",30,39,24,5,1
"15.4.24","Male",25,38,29,7,1
"15.4.24","18-24",27,39,27,6,1
"15.4.24","25-49",26,39,28,7,1
"15.4.24","50-64",32,39,23,5,1
"15.4.24","65+",26,39,28,6,1
"15.4.24","Asian",21,38,32,8,1
"15.4.24","Black",16,34,38,11,2
"15.4.24","Mixed",32,39,23,5,1
"15.4.24","Other",30,39,24,5,1
"15.4.24","White",29,39,26,6,1
"15.4.24","Brexit Party",34,39,22,5,1
"15.4.24","Conservatives",24,38,30,7,1
"15.4.24","Greens",34,39,22,4,1
"15.4.24","Labour",29,39,25,6,1
"15.4.24","Liberal Democrats",35,39,21,4,1
"15.4.24","Other",26,39,28,6,1
"15.4.24","SNP",34,39,22,4,1
"15.4.24","Female 18-24",27,39,27,6,1
"15.4.24","Female 25-49",30,39,25,5,1
"15.4.24","Female 50-64",33,39,22,5,1
"15.4.24","Female 65+",30,39,25,5,1
"15.4.24","Male 18-24",27,39,27,6,1
"15.4.24","Male 25-49",22,38,31,8,1
"15.4.24","Male 50-64",31,39,24,5,1
"15.4.24","Male 65+",23,38,30,8,1
"15.4.24","Female Asian",24,39,30,7,1
"15.4.24","Female Black",18,36,35,10,1
"15.4.24","Female Mixed",35,39,21,4,1
"15.4.24","Female Other",34,39,21,4,1
"15.4.24","Female White",31,40,23,5,1
"15.4.24","Male Asian",19,36,34,9,1
"15.4.24","Male Black",14,32,39,13,2
"15.4.24","Male Mixed",29,39,25,5,1
"15.4.24","Male Other",28,39,26,6,1
"15.4.24","Male White",26,39,28,6,1
"15.4.24","Female Brexit Party",38,39,19,4,0
"15.4.24","Female Conservatives",26,39,27,6,1
"15.4.24","Female Greens",37,39,20,4,1
"15.4.24","Female Labour",31,40,23,5,1
"15.4.24","Female Liberal Democrats",38,39,19,4,0
"15.4.24","Female Other",29,40,25,5,1
"15.4.24","Female SNP",37,39,20,4,0
"15.4.24","Male Brexit Party",31,39,24,5,1
"15.4.24","Male Conservatives",21,38,32,8,1
"15.4.24","Male Greens",31,39,24,5,1
"15.4.24","Male Labour",26,39,28,6,1
"15.4.24","Male Liberal Democrats",31,39,24,5,1
"15.4.24","Male Other",24,39,29,7,1
"15.4.24","Male SNP",31,39,24,5,1
"15.4.24","18-24 Asian",21,38,32,8,1
"15.4.24","18-24 Black",16,35,37,11,2
"15.4.24","18-24 Mixed",33,40,22,4,1
"15.4.24","18-24 Other",32,40,23,5,1
"15.4.24","18-24 White",29,40,25,5,1
"15.4.24","25-49 Asian",20,37,33,9,1
"15.4.24","25-49 Black",15,34,38,12,2
"15.4.24","25-49 Mixed",32,39,24,5,1
"15.4.24","25-49 Other",30,39,24,5,1
"15.4.24","25-49 White",27,39,27,6,1
"15.4.24","50-64 Asian",25,39,28,7,1
"15.4.24","50-64 Black",19,37,34,9,1
"15.4.24","50-64 Mixed",38,39,19,4,0
"15.4.24","50-64 Other",37,39,20,4,1
"15.4.24","50-64 White",33,39,22,5,1
"15.4.24","65+ Asian",20,37,33,9,1
"15.4.24","65+ Black",14,32,39,13,2
"15.4.24","65+ Mixed",31,39,24,5,1
"15.4.24","65+ Other",28,39,26,6,1
"15.4.24","65+ White",27,39,27,6,1
"15.4.24","18-24 Brexit Party",32,40,23,5,1
"15.4.24","18-24 Conservatives",22,38,31,8,1
"15.4.24","18-24 Greens",32,40,23,5,1
"15.4.24","18-24 Labour",28,40,26,6,1
"15.4.24","18-24 Liberal Democrats",33,40,22,5,1
"15.4.24","18-24 Other",25,39,29,7,1
"15.4.24","18-24 SNP",33,40,23,5,1
"15.4.24","25-49 Brexit Party",29,39,25,5,1
"15.4.24","25-49 Conservatives",21,37,32,8,1
"15.4.24","25-49 Greens",31,39,24,5,1
"15.4.24","25-49 Labour",27,39,27,6,1
"15.4.24","25-49 Liberal Democrats",32,39,23,5,1
"15.4.24","25-49 Other",23,38,31,8,1
"15.4.24","25-49 SNP",32,39,23,5,1
"15.4.24","50-64 Brexit Party",38,39,19,4,0
"15.4.24","50-64 Conservatives",28,40,26,6,1
"15.4.24","50-64 Greens",39,38,18,3,0
"15.4.24","50-64 Labour",35,39,21,4,1
"15.4.24","50-64 Liberal Democrats",40,38,18,3,0
"15.4.24","50-64 Other",30,40,24,5,1
"15.4.24","50-64 SNP",40,38,18,3,0
"15.4.24","65+ Brexit Party",33,39,23,5,1
"15.4.24","65+ Conservatives",23,38,30,7,1
"15.4.24","65+ Greens",35,39,21,4,1
"15.4.24","65+ Labour",30,39,25,5,1
"15.4.24","65+ Liberal Democrats",35,39,21,4,1
"15.4.24","65+ Other",26,39,27,6,1
"15.4.24","65+ SNP",34,39,22,4,1
"15.4.24","Asian Brexit Party",26,39,28,6,1
"15.4.24","Asian Conservatives",18,36,35,10,1
"15.4.24","Asian Greens",26,39,27,6,1
"15.4.24","Asian Labour",22,38,31,8,1
"15.4.24","Asian Liberal Democrats",27,39,27,6,1
"15.4.24","Asian Other",19,37,34,9,1
"15.4.24","Asian SNP",26,39,27,6,1
"15.4.24","Black Brexit Party",19,37,34,9,1
"15.4.24","Black Conservatives",13,31,41,13,2
"15.4.24","Black Greens",20,38,33,8,1
"15.4.24","Black Labour",17,35,36,10,1
"15.4.24","Black Liberal Democrats",20,38,33,8,1
"15.4.24","Black Other",14,33,39,12,2
"15.4.24","Black SNP",20,37,33,8,1
"15.4.24","Mixed Brexit Party",38,39,19,4,0
"15.4.24","Mixed Conservatives",28,40,26,6,1
"15.4.24","Mixed Greens",40,38,18,3,0
"15.4.24","Mixed Labour",34,40,21,4,1
"15.4.24","Mixed Liberal Democrats",40,38,18,3,0
"15.4.24","Mixed Other",31,40,24,5,1
"15.4.24","Mixed SNP",39,38,18,3,0
"15.4.24","Other Brexit Party",36,39,20,4,1
"15.4.24","Other Conservatives",26,39,28,6,1
"15.4.24","Other Greens",38,39,19,4,0
"15.4.24","Other Labour",33,40,22,5,1
"15.4.24","Other Liberal Democrats",38,39,19,4,0
"15.4.24","Other Other",29,40,25,5,1
"15.4.24","Other SNP",38,39,19,4,0
"15.4.24","White Brexit Party",35,39,21,4,1
"15.4.24","White Conservatives",25,39,29,7,1
"15.4.24","White Greens",35,39,21,4,1
"15.4.24","White Labour",30,40,24,5,1
"15.4.24","White Liberal Democrats",36,39,20,4,1
"15.4.24","White Other",27,39,27,6,1
"15.4.24","White SNP",35,39,21,4,1
"29.4.24","National",27,37,28,7,1
"29.4.24","Female",29,37,26,6,1
"29.4.24","Male",25,36,30,8,1
"29.4.24","18-24",26,37,29,7,1
"29.4.24","25-49",25,37,29,8,1
"29.4.24","50-64",32,37,25,6,1
"29.4.24","65+",27,37,28,7,1
"29.4.24","Asian",22,36,32,9,1
"29.4.24","Black",13,29,40,15,2
"29.4.24","Mixed",29,37,27,6,1
"29.4.24","Other",32,37,24,5,1
"29.4.24","White",28,37,27,6,1
"29.4.24","Brexit Party",41,36,19,4,1
"29.4.24","Conservatives",24,36,30,8,1
"29.4.24","Greens",31,37,25,6,1
"29.4.24","Labour",30,37,26,6,1
"29.4.24","Liberal Democrats",27,37,28,7,1
"29.4.24","Other",33,37,23,5,1
"29.4.24","SNP",30,37,25,6,1
"29.4.24","Female 18-24",30,37,26,6,1
"29.4.24","Female 25-49",26,37,29,7,1
"29.4.24","Female 50-64",32,37,24,5,1
"29.4.24","Female 65+",31,37,25,6,1
"29.4.24","Male 18-24",23,36,31,8,1
"29.4.24","Male 25-49",24,36,30,8,1
"29.4.24","Male 50-64",31,37,25,6,1
"29.4.24","Male 65+",22,35,32,9,1
"29.4.24","Female Asian",23,36,31,8,1
"29.4.24","Female Black",15,31,38,13,2
"29.4.24","Female Mixed",32,38,24,5,1
"29.4.24","Female Other",37,37,21,4,1
"29.4.24","Female White",30,38,25,6,1
"29.4.24","Male Asian",20,35,34,10,1
"29.4.24","Male Black",12,28,41,16,3
"29.4.24","Male Mixed",26,37,29,7,1
"29.4.24","Male Other",30,38,26,6,1
"29.4.24","Male White",26,37,29,7,1
"29.4.24","Female Brexit Party",44,35,17,3,0
"29.4.24","Female Conservatives",26,37,28,7,1
"29.4.24","Female Greens",33,37,24,5,1
"29.4.24","Female Labour",32,37,25,6,1
"29.4.24","Female Liberal Democrats",30,37,26,6,1
"29.4.24","Female Other",37,37,21,5,1
"29.4.24","Female SNP",33,37,24,5,1
"29.4.24","Male Brexit Party",38,37,20,4,1
"29.4.24","Male Conservatives",22,35,32,9,1
"29.4.24","Male Greens",28,37,27,7,1
"29.4.24","Male Labour",28,37,28,7,1
"29.4.24","Male Liberal Democrats",25,37,29,8,1
"29.4.24","Male Other",32,37,25,6,1
"29.4.24","Male SNP",28,37,27,7,1
"29.4.24","18-24 Asian",21,36,33,9,1
"29.4.24","18-24 Black",14,30,40,14,2
"29.4.24","18-24 Mixed",29,37,27,6,1
"29.4.24","18-24 Other",34,37,23,5,1
"29.4.24","18-24 White",28,37,27,7,1
"29.4.24","25-49 Asian",20,35,34,9,1
"29.4.24","25-49 Black",13,29,41,15,2
"29.4.24","25-49 Mixed",27,37,28,7,1
"29.4.24","25-49 Other",32,38,24,5,1
"29.4.24","25-49 White",26,37,29,7,1
"29.4.24","50-64 Asian",26,37,29,7,1
"29.4.24","50-64 Black",17,33,37,12,2
"29.4.24","50-64 Mixed",34,38,23,5,1
"29.4.24","50-64 Other",39,37,20,4,1
"29.4.24","50-64 White",32,38,24,5,1
"29.4.24","65+ Asian",22,35,32,9,1
"29.4.24","65+ Black",12,28,41,16,3
"29.4.24","65+ Mixed",29,37,27,6,1
"29.4.24","65+ Other",31,37,25,6,1
"29.4.24","65+ White",28,37,27,7,1
"29.4.24","18-24 Brexit Party",34,37,23,5,1
"29.4.24","18-24 Conservatives",21,35,33,10,1
"29.4.24","18-24 Greens",28,37,27,7,1
"29.4.24","18-24 Labour",28,37,27,7,1
"29.4.24","18-24 Liberal Democrats",25,37,30,8,1
"29.4.24","18-24 Other",30,37,26,6,1
"29.4.24","18-24 SNP",28,37,27,7,1
"29.4.24","25-49 Brexit Party",36,37,21,5,1
"29.4.24","25-49 Conservatives",21,35,33,9,1
"29.4.24","25-49 Greens",28,37,27,7,1
"29.4.24","25-49 Labour",27,37,27,7,1
